star_rating,star_rating_Low,product_category,product_id,product_title,review_date,review_body2
5,0,Books,1863514260,Colour Confidence in Embroidery (Milner Craft),2015-02-09,Colour Confidence というタイトル通り一つの図案に何十もの配色をして解説してある。とてもきれいで、大いに参考になる。
5,0,Books,1452117160,The Art of Frozen (Disney Frozen Film Tie in),2014-04-21,日本未発売ということで、書店では手に入らないため常にチェックしてました。中身は当然英語ですがアートブックですので、ファンには見ごたえがある内容です。初期の設定が多いかな・・・
3,1,Books,0521689392,Academic Vocabulary in Use with Answers,2014-03-14,予想以上なはとても使いやすく、独学の勉強に良い教材だと実感しております。
5,0,Books,1582406723,Walking Dead 1: Days Gone Bye,2014-01-10,ドラマとは違う面白さがあって買って良かったです。状態も新品のように綺麗かったです。
3,1,Books,0920668372,Love You Forever,2015-07-23,やさしいリズムのあるお話です。子どもが嬉しいお話というよりは、大人の願いを絵本にした印象を持ちました。子どもの音読用に購入しましたが、ちょっと簡単すぎました。
5,0,Books,4893581198,BASIC KANJI BOOK VOL.2 基本漢字500,2015-07-22,ネパール人に漢字を教えるのにとても良い教材として使えました。有難うございました。
5,0,Books,052118939X,English Grammar in Use with Answers and CD-ROM: A Self-Study Reference and Practice Book for Intermediate Learners of English,2014-01-08,文法が分かりやすくて使いやすいです。留学前の勉強に最適です。
5,0,Books,0805047905,"Brown Bear, Brown Bear, What Do You See? (Brown Bear and Friends)",2014-06-29,素人でも読みやすい簡単な英文のみの絵本でした。まだ0歳の子どもに読んでますがいろんなカラーや動物が出てくるので興味津々です。
5,0,Books,0071766588,"Official Guide to the TOEFL Test With CD-ROM, 4th Edition (Official Guide to the Toefl Ibt)",2014-12-15,テストぎりぎりで正直買おうかどうか迷っていたのですが、翌日必着だったので、十分に演習することが出来ました。お陰でスコアものびました。
5,0,Books,0552552577,The Amulet Of Samarkand (The Bartimaeus Sequence),2015-04-20,思っていた以上に早く届き、包装も非常に丁寧でした(✻'ν`✻)内容も期待通りで、バーティミアスとナサニエルの絡みがとても面白いです(ง •̀_•́)ง
5,0,Books,057122444X,The Melancholy Death of Oyster Boy,2014-12-09,とってもかわいい絵で、ティムバートンファンには最高に嬉しい本!
4,0,Books,1593275714,The LEGO Neighborhood Book: Build Your Own LEGO Town!,2015-08-30,レゴの建物写真やインストラクション満載で良かったです。(^_^)
5,0,Books,015601386X,Der Kleine Prinz (German) (Harvest Book),2015-08-20,ドイツ語の勉強様に購入。初級レベル？日本語版と同時購入がオススメ。
5,0,Books,0747558191,Harry Potter and the Philosopher's Stone,2014-10-04,ハリポタファンなら1冊は原作を持っておくのもいいと思います。状態もきれいで記念に置いておくだけでも満足しています。
5,0,Books,0944092705,William Eggleston 2 1/4,2014-03-29,海外からの購入で、最初は傷があり、、でも丁寧に応対して頂きました。ありがとうございます。再度送って頂いた写真集、無事届きました。また利用したいと思っています。
5,0,Books,1476747016,I Am Pusheen the Cat,2014-02-21,この子のグッズがこれしか無かったので注文。英語わからないけど、ストーリーではないので問題ありませんでした。実在の猫ちゃんなんですね。写真が見てみたいけどそちらは載っていません。
2,1,Books,1931788340,Uncommon Places: The Complete Works,2015-01-05,写真を閉じている糸がすぐに切れていることに気が付きました。好きな写真家だったので残念です。
4,0,Books,0738727326,Shadowscapes Tarot,2013-11-10,紫色の地で、円が描かれているような裏面含めて、とても美しいデッキです。淡い水彩でまとめられているので、ちょっと識別に悩んだりもしました。でも、各カードにしっかりタイトルが明示されてるので、そこまでは困らなかったです。何と言うか……ストーリー性のある出方をするカードです。全体的に強い印象が無い代わりに、ストーリーとして強くアピールしてくる感じ。完全な初心者には難しいと思います。せめてウエイト版に慣れてからでないと、「？？？」になりますね……。初心者でも、絵柄からイメージを膨らませるのが得意な人には合ってると思います。本当に美しい絵柄なので、どんどんイメージが湧いてくる！惜しむらくは、紙質が悪いこと……。皆様仰っている通り、本当に、本っ当に、脆いです。めっちゃくちゃペラペラです。名刺と同じくらいの紙質、と言えば伝わるでしょうか？コレクションにするなら問題ないですが、実際に占いに使うなら、ストックは買っておきましょう。気をつけてシャッフルしても、いつ傷ついたり折れたりするか分かりません。そのせいか、一番最後の方に入ってたペンタクル9以降が軽く反り返ってました……。気にならない人もいると思いますが、私は気になったので、箱に入れたまま上に重石（厚めの本とか）を乗せて一晩置いてみたら、大分矯正されてました。良かったです。箱が、珍しい横開き。でも、結構丈夫です。その分、ちょっと開け閉めや取り出しが大変かもしれません。ウエイト版に慣れて、違うデッキが欲しい人、その中でも絵柄からのイメージを重視する人には、とてもいいデッキだと思います。紙質が残念なので、☆は4つ。改善されたら5つあげたいくらい、私は気に入ってます。イメージを重視する人には、とてもいいデッキだと思います。紙質が残念なので、☆は4つ。改善されたら5つあげたいくらい、私は気に入ってます。
